"function_name"	"argument"	"required"	"default"	"description"
"db_drtot"	"salt_used_at_table_yesterday"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"shellfish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"clams"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"clams_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"crabs"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"crabs_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"crayfish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"crayfish_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"lobsters"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"lobsters_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"mussels"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"mussels_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"oysters"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"oysters_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"scallops"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"scallops_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"shrimp"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"shrimp_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"other_shellfish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"other_shellfish_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"unknown_shellfish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"unknown_shellfish_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"refused_shellfish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"fish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"breaded_fish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"breaded_fish_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"tuna"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"tuna_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"bass"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"bass_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"catfish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"catfish_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"cod"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"cod_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"flatfish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"flatfish_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"haddock"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"haddock_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"mackerel"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"mackerel_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"perch"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"perch_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"pike"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"pike_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"pollock"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"pollock_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"porgy"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"porgy_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"salmon"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"salmon_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"sardines"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"sardines_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"sea_bass"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"sea_bass_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"shark"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"shark_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"swordfish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"swordfish_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"trout"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"trout_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"walleye"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"walleye_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"other_fish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"other_fish_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"unknown_fish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"unknown_fish_times"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"refused_fish"	FALSE	"FALSE"	"logical or variable name"
"db_drtot"	"Year"	FALSE	"FALSE"	"logical"
"db_drtot"	"both2days"	FALSE	"TRUE"	"logical"
"db_drtot"	"join"	FALSE	"\"left\""	"left"
"db_ds.manganese"	"data"	TRUE	""	"data"
"db_ds.manganese"	"years"	TRUE	""	"years"
"db_ds.manganese"	"Year"	FALSE	"FALSE"	"logical"
"db_ds.manganese"	"join"	FALSE	"\"left\""	"join"
"db_ds.melatonin"	"data"	TRUE	""	"data"
"db_ds.melatonin"	"years"	TRUE	""	"years"
"db_ds.melatonin"	"Year"	FALSE	"FALSE"	"logical"
"db_ds.melatonin"	"join"	FALSE	"\"left\""	"join"
"db_ds.silicon"	"data"	TRUE	""	"data"
"db_ds.silicon"	"years"	TRUE	""	"years"
"db_ds.silicon"	"Year"	FALSE	"FALSE"	"logical"
"db_ds.silicon"	"join"	FALSE	"\"left\""	"join"
"db_ds.zinc"	"data"	TRUE	""	"data"
"db_ds.zinc"	"years"	TRUE	""	"years"
"db_ds.zinc"	"Year"	FALSE	"FALSE"	"logical"
"db_ds.zinc"	"join"	FALSE	"\"left\""	"join"
"db_DSD"	"..."	FALSE	""	"key words for search"
"db_DSD"	"data"	TRUE	""	"data"
"db_DSD"	"supplement_name"	FALSE	"TRUE"	"logical"
"db_DSD"	"supplement_type"	FALSE	"TRUE"	"logical"
"db_DSD"	"ingredient_name"	FALSE	"TRUE"	"logical"
"db_DSD"	"ingredient_unit"	FALSE	"TRUE"	"logical"
"db_DSD"	"ingredient_category"	FALSE	"TRUE"	"logical"
"db_DSD"	"blend_flag"	FALSE	"TRUE"	""
"db_DSD"	"blend_component_name"	FALSE	"TRUE"	"logical"
"db_DSD"	"blend_component_category"	FALSE	"TRUE"	"logical"
"db_DSD"	"Year"	FALSE	"FALSE"	"logical"
"db_DSD"	"join"	FALSE	"\"left\""	"join"
"db_dsids"	"data"	TRUE	""	"data"
"db_dsids"	"years"	TRUE	""	"years"
"db_dsids"	"day"	FALSE	"1"	"1 or 2 or c(1,2)"
"db_dsids"	"fun"	FALSE	"c(\"mean\", \"sum\", \"alone\")"	"mean or sum or alone"
"db_dsids"	"both2days"	FALSE	"TRUE"	"logical"
"db_dsids"	"supplement_name"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"wtdrd1"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"wtdr2d"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"rstz"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"day_of_week"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"location_supplement_originally_recorded"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"language"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"antacid_containing_calcium.magnesium"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"matching_code"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"reported_serving_size.label_serving_size"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"energy_kcal"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"protein_g"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"carbohydrate_g"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"total_sugars_g"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"dietary_fiber_g"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"total_fat_g"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"total_saturated_fatty_acids_g"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"total_monounsaturated_fatty_acids_g"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"total_polyunsaturated_fatty_acids_g"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"cholesterol_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"lycopene_mcg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"lutein_zeaxanthin_mcg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"thiamin_vitamin_b1_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"riboflavin_vitamin_b2_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"niacin_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"vitamin_b6_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"folic_acid_mcg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"folate_dfe_mcg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"total_choline_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"vitamin_b12_mcg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"vitamin_c_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"vitamin_k_mcg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"vitamin_d_d2_d3_mcg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"calcium_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"phosphorus_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"magnesium_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"iron_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"zinc_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"copper_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"sodium_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"potassium_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"selenium_mcg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"caffeine_mg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"iodine_mcg"	FALSE	"FALSE"	"logical or chacter"
"db_dsids"	"Year"	FALSE	"FALSE"	"logical"
"db_dsids"	"join"	FALSE	"\"left\""	"join"
"db_dsids.30"	"data"	TRUE	""	"data"
"db_dsids.30"	"years"	TRUE	""	"years"
"db_dsids.30"	"supplement_name"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dsids.30"	"was_container_seen"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dsids.30"	"matching_code"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dsids.30"	"antacid_calcium_supplement_or_both"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dsids.30"	"how_long_supplement_taken_days"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dsids.30"	"days_supplement_taken_past_30_days"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dsids.30"	"quantity_of_supplement_taken_daily"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dsids.30"	"dosage_form"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dsids.30"	"reported_serving_size.label_serving_size"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"antacid_reported_as_a_dietary_supplement"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dsids.30"	"energy_kcal"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"carbohydrate_g"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"protein_g"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"total_sugars_g"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"dietary_fiber_g"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"total_fat_g"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"total_saturated_fatty_acids_g"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"total_monounsaturated_fatty_acids_g"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"total_polyunsaturated_fatty_acids_g"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"cholesterol_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"lycopene_ug"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"lutein_zeaxanthin_ug"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"thiamin_vitamin_b1_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"riboflavin_vitamin_b2_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"niacin_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"vitamin_b6_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"folic_acid_ug"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"folate_dfe_ug"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"total_choline_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"vitamin_b12_ug"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"vitamin_c_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"vitamin_k_ug"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"vitamin_d_d2_d3_ug"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"calcium_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"phosphorus_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"magnesium_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"iron_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"zinc_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"copper_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"sodium_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"potassium_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"selenium_ug"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"caffeine_mg"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"iodine_ug"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"reported_product_during_day_1"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"reported_product_during_day_2"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"took_product_on_own_or_doctor_advised"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_good_bowel.colon_health"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_prostate_health"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_mental_health"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_prevent_health_problems"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_improve_my_overall_health"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_teeth_prevent_cavities"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_supplement_my_diet_food_not_enough"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_stay_healthy"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_prevent_colds_boost_immune_system"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_heart_health_cholesterol"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_eye_health"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_healthy_joints_arthritis"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_skin_health_dry_skin"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_weight_loss"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_bone_health"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_get_more_energy"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_pregnancy"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_anemia_such_as_low_iron"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"other_specify"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_maintain_blood_sugar_diabetes"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_healthy_hair_and_nails"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_kidney_and_bladder_health"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_respiratory_health_asthma"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_allergies"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"currently_breastfeeding"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_improve_digestion"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_menopause_hot_flashes"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_muscle_related_issues"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_improve_sleep"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_nervous_system_health"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_relaxation_decrease_stress"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_liver_health_detoxification"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_antioxidants"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_word_of_mouth_advertisement"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_thyroid_health_gout"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_build_muscle.weight_gain"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_low_levels_in_blood"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_support_after_surgery"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_headaches_and_dizziness"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"to_build_muscle"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_fluid.water_balance"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"for_inflammation"	FALSE	"FALSE"	"logical or character"
"db_dsids.30"	"Year"	FALSE	"FALSE"	"logical"
"db_dsids.30"	"join"	FALSE	"\"left\""	"join"
"db_dstot"	"data"	TRUE	""	"data"
"db_dstot"	"years"	TRUE	""	"years"
"db_dstot"	"day"	FALSE	"1"	"1 or 2 or c(1,2)"
"db_dstot"	"fun"	FALSE	"c(\"mean\", \"sum\", \"alone\")"	"mean or sum or alone"
"db_dstot"	"both2days"	FALSE	"TRUE"	"logical"
"db_dstot"	"wtdrd1"	FALSE	"FALSE"	"logical"
"db_dstot"	"wtdr2d"	FALSE	"FALSE"	"logical"
"db_dstot"	"rstz"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"number_of_days_of_intake"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"day_of_week"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"language"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"main_respondent_for_this_interview"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"helped_in_responding_for_this_interview"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"any_dietary_supplements_taken"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"number_of_dietary_supplements_reported"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"any_antacids_taken"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"number_of_antacids_reported"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"energy_kcal"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"protein_g"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"carbohydrate_g"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"total_sugars_g"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"dietary_fiber_g"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"total_fat_g"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"total_saturated_fatty_acids_g"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"total_monounsaturated_fatty_acids_g"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"total_polyunsaturated_fatty_acids_g"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"cholesterol_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"lycopene_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"lutein_zeaxanthin_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"thiamin_vitamin_b1_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"riboflavin_vitamin_b2_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"niacin_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"vitamin_b6_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"folic_acid_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"folate_dfe_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"total_choline_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"vitamin_b12_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"vitamin_c_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"vitamin_k_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"vitamin_d_d2_d3_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"calcium_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"phosphorus_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"magnesium_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"iron_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"zinc_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"copper_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"sodium_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"potassium_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"selenium_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"caffeine_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"number_of_days_bw_intake_and_hh_interview"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"iodine_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot"	"Year"	FALSE	"FALSE"	"logical"
"db_dstot"	"join"	FALSE	"\"left\""	"join"
"db_dstot.30"	"data"	TRUE	""	"data"
"db_dstot.30"	"years"	TRUE	""	"years"
"db_dstot.30"	"any_dietary_supplements_taken"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dstot.30"	"total_number_of_dietary_supplements_taken"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dstot.30"	"any_antacids_taken"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dstot.30"	"total_number_of_antacids_taken"	FALSE	"FALSE"	"(2005 and 2007) logical or character"
"db_dstot.30"	"energy_kcal"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"protein_g"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"carbohydrate_g"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"total_sugars_g"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"dietary_fiber_g"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"total_fat_g"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"total_saturated_fatty_acids_g"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"total_monosaturated_fatty_acids_g"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"total_polyunsaturated_fatty_acids_g"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"cholesterol_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"lycopene_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"lutein_zeaxanthin_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"vitamin_b1_thiamin_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"vitamin_b2_riboflavin_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"niacin_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"vitamin_b6_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"folic_acid_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"folate_dfe_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"total_choline_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"vitamin_b12_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"vitamin_c_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"vitamin_k_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"vitamin_d_d2_d3_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"calcium_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"phosphorus_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"magnesium_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"iron_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"zinc_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"copper_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"sodium_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"potassium_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"selenium_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"caffeine_mg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"iodine_mcg"	FALSE	"FALSE"	"logical or character"
"db_dstot.30"	"Year"	FALSE	"FALSE"	"logical"
"db_dstot.30"	"join"	FALSE	"\"left\""	"join"
"db_dxx"	"data"	TRUE	""	"data"
"db_dxx"	"years"	TRUE	""	"years"
"db_dxx"	"head_area_cm2"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"head_bmc_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"head_bmd_g.cm2"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"head_fat_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"head_lean_excl_bmc_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"head_lean_incl_bmc_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"head_total_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"head_percent_fat"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_arm_area_cm2"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_arm_bmc_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_arm_bmd_g.cm2"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_arm_fat_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_arm_lean_excl_bmc_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_arm_lean_incl_bmc_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_arm_total_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_arm_percent_fat"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_leg_area_cm2"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_leg_bmc_g"	FALSE	"FALSE"	"logical or charachter"
"db_dxx"	"left_leg_bmd_g.cm2"	FALSE	"FALSE"	"logical or charachter"
